payment_id,merchant_id,cause,needs_human,difference_paise,ledger_paise,settlement_paise,captured_ts,refunded_ts,utrs,bank_captured_on,settled_on,remarks
pay_000009019246,M59450351,timing_prior_day_capture,False,-24938,,24938,,,UTR5018044,2025-09-14,2025-09-15,
pay_000009019247,M44834709,timing_prior_day_capture,False,-49961,,49961,,,UTR5018045,2025-09-14,2025-09-15,
pay_000009019248,M89074272,timing_prior_day_capture,False,-24967,,24967,,,UTR5018046,2025-09-14,2025-09-15,
pay_000009019249,M59450351,timing_prior_day_capture,False,-24987,,24987,,,UTR5018047,2025-09-14,2025-09-15,
pay_000009019250,M39637009,timing_prior_day_capture,False,-49917,,49917,,,UTR5018048,2025-09-14,2025-09-15,
pay_000009019251,M83633800,timing_prior_day_capture,False,-19902,,19902,,,UTR5018049,2025-09-14,2025-09-15,
pay_000009019252,M66426710,timing_prior_day_capture,False,-349989,,349989,,,UTR5018050,2025-09-14,2025-09-15,
pay_000009019253,M95262453,timing_prior_day_capture,False,-9952,,9952,,,UTR5018051,2025-09-14,2025-09-15,
pay_000009019254,M92715158,timing_prior_day_capture,False,-349957,,349957,,,UTR5018052,2025-09-14,2025-09-15,
pay_000009019255,M75150235,timing_prior_day_capture,False,-9959,,9959,,,UTR5018053,2025-09-14,2025-09-15,
pay_000009019256,M44488815,timing_prior_day_capture,False,-99997,,99997,,,UTR5018054,2025-09-14,2025-09-15,
pay_000009019257,M41404562,timing_prior_day_capture,False,-150027,,150027,,,UTR5018055,2025-09-14,2025-09-15,
pay_000009019258,M41978779,timing_prior_day_capture,False,-99979,,99979,,,UTR5018056,2025-09-14,2025-09-15,
pay_000009019259,M28990984,timing_prior_day_capture,False,-1249997,,1249997,,,UTR5018057,2025-09-14,2025-09-15,
pay_000009019260,M27814328,timing_prior_day_capture,False,-199922,,199922,,,UTR5018058,2025-09-14,2025-09-15,
pay_000009019261,M58498736,timing_prior_day_capture,False,-599970,,599970,,,UTR5018059,2025-09-14,2025-09-15,
pay_000009019262,M15319619,timing_prior_day_capture,False,-199944,,199944,,,UTR5018060,2025-09-14,2025-09-15,
pay_000009019263,M25593655,timing_prior_day_capture,False,-9911,,9911,,,UTR5018061,2025-09-14,2025-09-15,
pay_000009019264,M93637695,timing_prior_day_capture,False,-19938,,19938,,,UTR5018062,2025-09-14,2025-09-15,
pay_000009019265,M79139260,timing_prior_day_capture,False,-99909,,99909,,,UTR5018063,2025-09-14,2025-09-15,
pay_000009019266,M78736512,timing_prior_day_capture,False,-49946,,49946,,,UTR5018064,2025-09-14,2025-09-15,
pay_000009019267,M33004156,timing_prior_day_capture,False,-19929,,19929,,,UTR5018065,2025-09-14,2025-09-15,
pay_000009019268,M33463453,timing_prior_day_capture,False,-49961,,49961,,,UTR5018066,2025-09-14,2025-09-15,
pay_000009019269,M80608304,timing_prior_day_capture,False,-349938,,349938,,,UTR5018067,2025-09-14,2025-09-15,
pay_000009019270,M93079575,timing_prior_day_capture,False,-24979,,24979,,,UTR5018068,2025-09-14,2025-09-15,
pay_000009019271,M37957105,timing_prior_day_capture,False,-9983,,9983,,,UTR5018069,2025-09-14,2025-09-15,
pay_000009019272,M53392764,timing_prior_day_capture,False,-24985,,24985,,,UTR5018070,2025-09-14,2025-09-15,
pay_000009019273,M44929059,timing_prior_day_capture,False,-99943,,99943,,,UTR5018071,2025-09-14,2025-09-15,
pay_000009019274,M42427010,timing_prior_day_capture,False,-599988,,599988,,,UTR5018072,2025-09-14,2025-09-15,
pay_000009019275,M16172155,timing_prior_day_capture,False,-19912,,19912,,,UTR5018073,2025-09-14,2025-09-15,
pay_000009019276,M66339257,timing_prior_day_capture,False,-199990,,199990,,,UTR5018074,2025-09-14,2025-09-15,
pay_000009019277,M83109042,timing_prior_day_capture,False,-99945,,99945,,,UTR5018075,2025-09-14,2025-09-15,
pay_000009019278,M62159117,timing_prior_day_capture,False,-199964,,199964,,,UTR5018076,2025-09-14,2025-09-15,
pay_000009019279,M89587270,timing_prior_day_capture,False,-599924,,599924,,,UTR5018077,2025-09-14,2025-09-15,
pay_000009019280,M39086478,timing_prior_day_capture,False,-19964,,19964,,,UTR5018078,2025-09-14,2025-09-15,
pay_000009019281,M89074272,timing_prior_day_capture,False,-349909,,349909,,,UTR5018079,2025-09-14,2025-09-15,
pay_000009019282,M58498736,timing_prior_day_capture,False,-349958,,349958,,,UTR5018080,2025-09-14,2025-09-15,
pay_000009019283,M43113375,timing_prior_day_capture,False,-349941,,349941,,,UTR5018081,2025-09-14,2025-09-15,
pay_000009019284,M26358200,timing_prior_day_capture,False,-349983,,349983,,,UTR5018082,2025-09-14,2025-09-15,
pay_000009019285,M38859896,timing_prior_day_capture,False,-199903,,199903,,,UTR5018083,2025-09-14,2025-09-15,
pay_000009019286,M22868378,timing_prior_day_capture,False,-150049,,150049,,,UTR5018084,2025-09-14,2025-09-15,
pay_000009019287,M52044167,timing_prior_day_capture,False,-99947,,99947,,,UTR5018085,2025-09-14,2025-09-15,
pay_000009019288,M61853757,timing_prior_day_capture,False,-199912,,199912,,,UTR5018086,2025-09-14,2025-09-15,
pay_000009019289,M75404338,timing_prior_day_capture,False,-599955,,599955,,,UTR5018087,2025-09-14,2025-09-15,
pay_000009019290,M87299796,timing_prior_day_capture,False,-1249922,,1249922,,,UTR5018088,2025-09-14,2025-09-15,
pay_000009019291,M42015979,timing_prior_day_capture,False,-150071,,150071,,,UTR5018089,2025-09-14,2025-09-15,
pay_000009019292,M68779434,timing_prior_day_capture,False,-150016,,150016,,,UTR5018090,2025-09-14,2025-09-15,
pay_000009019293,M79877744,timing_prior_day_capture,False,-199959,,199959,,,UTR5018091,2025-09-14,2025-09-15,
pay_000009019294,M60538494,timing_prior_day_capture,False,-24976,,24976,,,UTR5018092,2025-09-14,2025-09-15,
pay_000009019295,M44042718,timing_prior_day_capture,False,-199965,,199965,,,UTR5018093,2025-09-14,2025-09-15,
pay_000009019296,M81492094,timing_prior_day_capture,False,-199974,,199974,,,UTR5018094,2025-09-14,2025-09-15,
pay_000009019297,M39345776,timing_prior_day_capture,False,-9992,,9992,,,UTR5018095,2025-09-14,2025-09-15,
pay_000009019298,M70993207,timing_prior_day_capture,False,-99956,,99956,,,UTR5018096,2025-09-14,2025-09-15,
pay_000009019299,M64483876,timing_prior_day_capture,False,-49975,,49975,,,UTR5018097,2025-09-14,2025-09-15,
pay_000009019300,M78736512,timing_prior_day_capture,False,-24914,,24914,,,UTR5018098,2025-09-14,2025-09-15,
pay_000009019301,M54920657,timing_prior_day_capture,False,-599916,,599916,,,UTR5018099,2025-09-14,2025-09-15,
pay_000009019302,M44343181,timing_prior_day_capture,False,-9934,,9934,,,UTR5018100,2025-09-14,2025-09-15,
pay_000009019303,M53392764,timing_prior_day_capture,False,-150073,,150073,,,UTR5018101,2025-09-14,2025-09-15,
pay_000009019304,M84288565,timing_prior_day_capture,False,-599981,,599981,,,UTR5018102,2025-09-14,2025-09-15,
pay_000009019305,M98959631,timing_prior_day_capture,False,-1249919,,1249919,,,UTR5018103,2025-09-14,2025-09-15,
pay_000009019306,M52351293,timing_prior_day_capture,False,-24910,,24910,,,UTR5018104,2025-09-14,2025-09-15,
pay_000009019307,M72569289,timing_prior_day_capture,False,-24972,,24972,,,UTR5018105,2025-09-14,2025-09-15,
pay_000009019308,M60222563,timing_prior_day_capture,False,-99985,,99985,,,UTR5018106,2025-09-14,2025-09-15,
pay_000009019309,M92891774,timing_prior_day_capture,False,-349950,,349950,,,UTR5018107,2025-09-14,2025-09-15,
pay_000009019310,M98444591,timing_prior_day_capture,False,-349938,,349938,,,UTR5018108,2025-09-14,2025-09-15,
pay_000009019311,M28995152,timing_prior_day_capture,False,-99979,,99979,,,UTR5018109,2025-09-14,2025-09-15,
pay_000009019312,M92109215,timing_prior_day_capture,False,-49961,,49961,,,UTR5018110,2025-09-14,2025-09-15,
pay_000009019313,M35438140,timing_prior_day_capture,False,-349935,,349935,,,UTR5018111,2025-09-14,2025-09-15,
pay_000009019314,M10327916,timing_prior_day_capture,False,-19915,,19915,,,UTR5018112,2025-09-14,2025-09-15,
pay_000009019315,M47549642,timing_prior_day_capture,False,-99929,,99929,,,UTR5018113,2025-09-14,2025-09-15,
pay_000009019316,M27138722,timing_prior_day_capture,False,-150082,,150082,,,UTR5018114,2025-09-14,2025-09-15,
pay_000009019317,M61015717,timing_prior_day_capture,False,-49925,,49925,,,UTR5018115,2025-09-14,2025-09-15,
pay_000009019318,M70993207,timing_prior_day_capture,False,-49976,,49976,,,UTR5018116,2025-09-14,2025-09-15,
pay_000009019319,M75238113,timing_prior_day_capture,False,-199948,,199948,,,UTR5018117,2025-09-14,2025-09-15,
pay_000009019320,M92891774,timing_prior_day_capture,False,-49995,,49995,,,UTR5018118,2025-09-14,2025-09-15,
pay_000009019321,M12909738,timing_prior_day_capture,False,-599959,,599959,,,UTR5018119,2025-09-14,2025-09-15,
pay_000009019322,M16172155,timing_prior_day_capture,False,-19949,,19949,,,UTR5018120,2025-09-14,2025-09-15,
pay_000009019323,M75238113,timing_prior_day_capture,False,-99929,,99929,,,UTR5018121,2025-09-14,2025-09-15,
pay_000009019324,M56448641,timing_prior_day_capture,False,-349919,,349919,,,UTR5018122,2025-09-14,2025-09-15,
pay_000009019325,M84968670,timing_prior_day_capture,False,-99947,,99947,,,UTR5018123,2025-09-14,2025-09-15,
pay_000009019326,M65003880,timing_prior_day_capture,False,-19919,,19919,,,UTR5018124,2025-09-14,2025-09-15,
pay_000009019327,M79877744,timing_prior_day_capture,False,-9970,,9970,,,UTR5018125,2025-09-14,2025-09-15,
pay_000009019328,M19418093,timing_prior_day_capture,False,-49981,,49981,,,UTR5018126,2025-09-14,2025-09-15,
pay_000009019329,M45674239,timing_prior_day_capture,False,-599903,,599903,,,UTR5018127,2025-09-14,2025-09-15,
pay_000009019330,M12658103,timing_prior_day_capture,False,-150087,,150087,,,UTR5018128,2025-09-14,2025-09-15,
pay_000009019331,M49344397,timing_prior_day_capture,False,-1249924,,1249924,,,UTR5018129,2025-09-14,2025-09-15,
pay_000009019332,M64669408,timing_prior_day_capture,False,-49937,,49937,,,UTR5018130,2025-09-14,2025-09-15,
pay_000009019333,M89139629,timing_prior_day_capture,False,-99924,,99924,,,UTR5018131,2025-09-14,2025-09-15,
pay_000009019334,M64145453,timing_prior_day_capture,False,-150012,,150012,,,UTR5018132,2025-09-14,2025-09-15,
pay_000009019335,M43796998,timing_prior_day_capture,False,-99950,,99950,,,UTR5018133,2025-09-14,2025-09-15,
pay_000009019336,M66518730,timing_prior_day_capture,False,-349983,,349983,,,UTR5018134,2025-09-14,2025-09-15,
pay_000009019337,M71867858,timing_prior_day_capture,False,-150011,,150011,,,UTR5018135,2025-09-14,2025-09-15,
pay_000009019338,M16499077,timing_prior_day_capture,False,-49913,,49913,,,UTR5018136,2025-09-14,2025-09-15,
pay_000009019339,M55601366,timing_prior_day_capture,False,-150017,,150017,,,UTR5018137,2025-09-14,2025-09-15,
pay_000009019340,M95138410,timing_prior_day_capture,False,-19928,,19928,,,UTR5018138,2025-09-14,2025-09-15,
pay_000009019341,M90812655,timing_prior_day_capture,False,-9931,,9931,,,UTR5018139,2025-09-14,2025-09-15,
pay_000009019342,M16112266,timing_prior_day_capture,False,-9989,,9989,,,UTR5018140,2025-09-14,2025-09-15,
pay_000009019343,M84613085,timing_prior_day_capture,False,-99966,,99966,,,UTR5018141,2025-09-14,2025-09-15,
pay_000009019344,M25925425,timing_prior_day_capture,False,-599963,,599963,,,UTR5018142,2025-09-14,2025-09-15,
pay_000009019345,M87227280,timing_prior_day_capture,False,-599971,,599971,,,UTR5018143,2025-09-14,2025-09-15,
pay_000009019346,M91408484,timing_prior_day_capture,False,-9962,,9962,,,UTR5018144,2025-09-14,2025-09-15,
pay_000009019347,M41404562,timing_prior_day_capture,False,-199984,,199984,,,UTR5018145,2025-09-14,2025-09-15,
pay_000009019348,M20149284,timing_prior_day_capture,False,-199979,,199979,,,UTR5018146,2025-09-14,2025-09-15,
pay_000009019349,M13741012,timing_prior_day_capture,False,-199965,,199965,,,UTR5018147,2025-09-14,2025-09-15,
pay_000009019350,M66651069,timing_prior_day_capture,False,-150036,,150036,,,UTR5018148,2025-09-14,2025-09-15,
pay_000009019351,M85427386,timing_prior_day_capture,False,-1249953,,1249953,,,UTR5018149,2025-09-14,2025-09-15,
pay_000009019352,M84968670,timing_prior_day_capture,False,-150018,,150018,,,UTR5018150,2025-09-14,2025-09-15,
pay_000009019353,M35961289,timing_prior_day_capture,False,-19936,,19936,,,UTR5018151,2025-09-14,2025-09-15,
pay_000009019354,M73661612,timing_prior_day_capture,False,-9918,,9918,,,UTR5018152,2025-09-14,2025-09-15,
pay_000009019355,M68911010,timing_prior_day_capture,False,-349999,,349999,,,UTR5018153,2025-09-14,2025-09-15,
pay_000009019356,M30903465,timing_prior_day_capture,False,-349905,,349905,,,UTR5018154,2025-09-14,2025-09-15,
pay_000009019357,M49214068,timing_prior_day_capture,False,-9904,,9904,,,UTR5018155,2025-09-14,2025-09-15,
pay_000009019358,M27569871,timing_prior_day_capture,False,-49994,,49994,,,UTR5018156,2025-09-14,2025-09-15,
pay_000009019359,M16499077,timing_prior_day_capture,False,-9995,,9995,,,UTR5018157,2025-09-14,2025-09-15,
pay_000009019360,M29636122,timing_prior_day_capture,False,-349951,,349951,,,UTR5018158,2025-09-14,2025-09-15,
pay_000009019361,M41193306,timing_prior_day_capture,False,-19983,,19983,,,UTR5018159,2025-09-14,2025-09-15,
pay_000009019362,M63947826,timing_prior_day_capture,False,-599912,,599912,,,UTR5018160,2025-09-14,2025-09-15,
pay_000009019363,M60343451,timing_prior_day_capture,False,-49997,,49997,,,UTR5018161,2025-09-14,2025-09-15,
pay_000009019364,M52952608,timing_prior_day_capture,False,-19990,,19990,,,UTR5018162,2025-09-14,2025-09-15,
pay_000009019365,M91408484,timing_prior_day_capture,False,-149999,,149999,,,UTR5018163,2025-09-14,2025-09-15,
pay_000009019366,M84980419,timing_prior_day_capture,False,-599989,,599989,,,UTR5018164,2025-09-14,2025-09-15,
pay_000009019367,M52952608,timing_prior_day_capture,False,-599957,,599957,,,UTR5018165,2025-09-14,2025-09-15,
pay_000009019368,M54900510,timing_prior_day_capture,False,-24934,,24934,,,UTR5018166,2025-09-14,2025-09-15,
pay_000009019369,M13785608,timing_prior_day_capture,False,-150004,,150004,,,UTR5018167,2025-09-14,2025-09-15,
pay_000009019370,M84288565,timing_prior_day_capture,False,-150055,,150055,,,UTR5018168,2025-09-14,2025-09-15,
pay_000009019371,M29806633,timing_prior_day_capture,False,-1249997,,1249997,,,UTR5018169,2025-09-14,2025-09-15,
pay_000009019372,M61371858,timing_prior_day_capture,False,-24950,,24950,,,UTR5018170,2025-09-14,2025-09-15,
pay_000009019373,M16465801,timing_prior_day_capture,False,-99911,,99911,,,UTR5018171,2025-09-14,2025-09-15,
pay_000009019374,M72939559,timing_prior_day_capture,False,-349986,,349986,,,UTR5018172,2025-09-14,2025-09-15,
pay_000009019375,M20149284,timing_prior_day_capture,False,-9963,,9963,,,UTR5018173,2025-09-14,2025-09-15,
pay_000009019376,M73042576,timing_prior_day_capture,False,-199959,,199959,,,UTR5018174,2025-09-14,2025-09-15,
pay_000009019377,M68621284,timing_prior_day_capture,False,-9928,,9928,,,UTR5018175,2025-09-14,2025-09-15,
pay_000009019378,M81492094,timing_prior_day_capture,False,-349916,,349916,,,UTR5018176,2025-09-14,2025-09-15,
pay_000009019379,M96048437,timing_prior_day_capture,False,-9953,,9953,,,UTR5018177,2025-09-14,2025-09-15,
pay_000009019380,M12658103,timing_prior_day_capture,False,-349959,,349959,,,UTR5018178,2025-09-14,2025-09-15,
pay_000009019381,M86171298,timing_prior_day_capture,False,-24950,,24950,,,UTR5018179,2025-09-14,2025-09-15,
pay_000009019382,M29806633,timing_prior_day_capture,False,-349917,,349917,,,UTR5018180,2025-09-14,2025-09-15,
pay_000009019383,M64828960,timing_prior_day_capture,False,-19973,,19973,,,UTR5018181,2025-09-14,2025-09-15,
pay_000009019384,M79374858,timing_prior_day_capture,False,-150020,,150020,,,UTR5018182,2025-09-14,2025-09-15,
pay_000009019385,M14690350,timing_prior_day_capture,False,-349982,,349982,,,UTR5018183,2025-09-14,2025-09-15,
pay_000009019386,M90503187,timing_prior_day_capture,False,-199979,,199979,,,UTR5018184,2025-09-14,2025-09-15,
pay_000009019387,M12210990,timing_prior_day_capture,False,-24931,,24931,,,UTR5018185,2025-09-14,2025-09-15,
pay_000009019388,M89139629,timing_prior_day_capture,False,-19943,,19943,,,UTR5018186,2025-09-14,2025-09-15,
pay_000009019389,M92109215,timing_prior_day_capture,False,-24927,,24927,,,UTR5018187,2025-09-14,2025-09-15,
pay_000009019390,M83433129,timing_prior_day_capture,False,-99938,,99938,,,UTR5018188,2025-09-14,2025-09-15,
pay_000009019391,M85603833,timing_prior_day_capture,False,-9903,,9903,,,UTR5018189,2025-09-14,2025-09-15,
pay_000009019392,M62798018,timing_prior_day_capture,False,-150013,,150013,,,UTR5018190,2025-09-14,2025-09-15,
pay_000009019393,M46703582,timing_prior_day_capture,False,-9992,,9992,,,UTR5018191,2025-09-14,2025-09-15,
pay_000009019394,M41452943,timing_prior_day_capture,False,-99918,,99918,,,UTR5018192,2025-09-14,2025-09-15,
pay_000009019395,M95138410,timing_prior_day_capture,False,-99975,,99975,,,UTR5018193,2025-09-14,2025-09-15,
pay_000009019396,M27814328,timing_prior_day_capture,False,-599953,,599953,,,UTR5018194,2025-09-14,2025-09-15,
pay_000009019397,M58765262,timing_prior_day_capture,False,-599951,,599951,,,UTR5018195,2025-09-14,2025-09-15,
pay_000009019398,M44098401,timing_prior_day_capture,False,-599981,,599981,,,UTR5018196,2025-09-14,2025-09-15,
pay_000009019399,M56234030,timing_prior_day_capture,False,-150072,,150072,,,UTR5018197,2025-09-14,2025-09-15,
pay_000009019400,M64828960,timing_prior_day_capture,False,-99975,,99975,,,UTR5018198,2025-09-14,2025-09-15,
pay_000009019401,M40844779,timing_prior_day_capture,False,-150076,,150076,,,UTR5018199,2025-09-14,2025-09-15,
pay_000009019402,M21099059,timing_prior_day_capture,False,-24995,,24995,,,UTR5018200,2025-09-14,2025-09-15,
pay_000009019403,M68826427,timing_prior_day_capture,False,-599919,,599919,,,UTR5018201,2025-09-14,2025-09-15,
pay_000009019404,M69162026,timing_prior_day_capture,False,-19941,,19941,,,UTR5018202,2025-09-14,2025-09-15,
pay_000009019405,M73661688,timing_prior_day_capture,False,-49958,,49958,,,UTR5018203,2025-09-14,2025-09-15,
pay_000009019406,M27138722,timing_prior_day_capture,False,-349999,,349999,,,UTR5018204,2025-09-14,2025-09-15,
pay_000009019407,M21539434,timing_prior_day_capture,False,-99955,,99955,,,UTR5018205,2025-09-14,2025-09-15,
pay_000009019408,M26118514,timing_prior_day_capture,False,-150034,,150034,,,UTR5018206,2025-09-14,2025-09-15,
pay_000009019409,M63947826,timing_prior_day_capture,False,-199942,,199942,,,UTR5018207,2025-09-14,2025-09-15,
pay_000009019410,M66520117,timing_prior_day_capture,False,-9960,,9960,,,UTR5018208,2025-09-14,2025-09-15,
pay_000009019411,M54653648,timing_prior_day_capture,False,-199980,,199980,,,UTR5018209,2025-09-14,2025-09-15,
pay_000009019412,M16465801,timing_prior_day_capture,False,-99910,,99910,,,UTR5018210,2025-09-14,2025-09-15,
pay_000009019413,M65473271,timing_prior_day_capture,False,-49983,,49983,,,UTR5018211,2025-09-14,2025-09-15,
pay_000009019414,M96887220,timing_prior_day_capture,False,-199906,,199906,,,UTR5018212,2025-09-14,2025-09-15,
